Animal,Parmfile,HR,Probe HR,FAR,Number of Probe Targets,Number of Targets,Number of References,Probe DI (%),DI (%),Probe RT (s),Difficulty,zprobeHR,zHR,zFAR,d prime,probe d prime,Criterion
Babybell,Babybell_2017_10_26_PTD_3.m,0.92,0.92,0.4,12,59,155,0.73,0.75,0.41,Hard,1.40507156,1.40507156,-0.253347103,1.658418663,1.658418663,-0.575862229
Babybell,Babybell_2017_10_27_PTD_1.m,0.76,0.5,0.45,2,17,77,0.47,0.62,0.69,Easy,0,0.706302563,-0.125661347,0.83196391,0.125661347,-0.290320608
Babybell,Babybell_2017_10_27_PTD_2.m,0.93,0.94,0.45,8,40,144,0.87,0.81,0.17,Hard,1.554773595,1.475791028,-0.125661347,1.601452375,1.680434941,-0.675064841
Babybell,Babybell_2017_10_27_PTD_5.m,0.93,0.94,0.35,8,44,95,0.85,0.78,0.26,Easy,1.554773595,1.475791028,-0.385320466,1.861111495,1.940094061,-0.545235281
Babybell,Babybell_2017_10_27_PTD_6.m,0.96,0.95,0.28,11,55,105,0.81,0.83,0.58,A Pure Tone,1.644853627,1.750686071,-0.582841507,2.333527579,2.227695134,-0.583922282
Babybell,Babybell_2017_10_30_PTD_3.m,0.99,0.93,0.46,7,37,117,0.83,0.85,0.19,A Pure Tone,1.475791028,2.326347874,-0.100433721,2.426781595,1.576224749,-1.112957077
Babybell,Babybell_2017_10_30_PTD_4.m,0.83,0.95,0.35,10,46,89,0.83,0.69,0.43,Easy,1.644853627,0.954165253,-0.385320466,1.33948572,2.030174093,-0.284422393
Babybell,Babybell_2017_10_30_PTD_5.m,0.63,0.6,0.3,10,52,119,0.71,0.69,0.53,Hard,0.253347103,0.331853346,-0.524400513,0.856253859,0.777747616,0.096273583
Babybell,Babybell_2017_10_31_PTD_3.m,0.97,0.94,0.44,8,38,104,0.82,0.84,0.16,A Pure Tone,1.554773595,1.880793608,-0.150969215,2.031762824,1.70574281,-0.864912196
Babybell,Babybell_2017_10_31_PTD_5.m,0.99,0.93,0.45,7,35,85,0.9,0.89,0.15,Hard,1.475791028,2.326347874,-0.125661347,2.452009221,1.601452375,-1.100343264
Babybell,Babybell_2017_10_31_PTD_6.m,0.98,0.95,0.44,10,53,144,0.87,0.84,0.23,Easy,1.644853627,2.053748911,-0.150969215,2.204718126,1.795822842,-0.951389848
Babybell,Babybell_2017_11_01_PTD_1.m,0.52,0.67,0.39,3,21,31,0.67,0.53,0.23,Easy,0.439913166,0.050153583,-0.279319034,0.329472618,0.7192322,0.114582725
Babybell,Babybell_2017_11_01_PTD_2.m,0.99,0.95,0.28,11,54,92,0.87,0.89,0.3,A Pure Tone,1.644853627,2.326347874,-0.582841507,2.909189381,2.227695134,-0.871753183
Babybell,Babybell_2017_11_01_PTD_3.m,0.98,0.96,0.28,12,59,123,0.9,0.89,0.26,Easy,1.750686071,2.053748911,-0.582841507,2.636590418,2.333527579,-0.735453702
Babybell,Babybell_2017_11_01_PTD_5.m,0.94,0.91,0.3,11,52,115,0.82,0.84,0.31,Hard,1.340755034,1.554773595,-0.524400513,2.079174107,1.865155546,-0.515186541
Babybell,Babybell_2017_11_02_PTD_1.m,0.97,0.93,0.47,7,37,158,0.8,0.79,0.35,Easy,1.475791028,1.880793608,-0.075269862,1.95606347,1.55106089,-0.902761873
Babybell,Babybell_2017_11_02_PTD_3.m,0.93,0.91,0.34,11,58,143,0.8,0.82,0.39,A Pure Tone,1.340755034,1.475791028,-0.412463129,1.888254158,1.753218163,-0.531663949
Babybell,Babybell_2017_11_02_PTD_5.m,0.88,0.95,0.36,10,49,112,0.89,0.77,0.22,Hard,1.644853627,1.174986792,-0.358458793,1.533445585,2.00331242,-0.408263999
Babybell,Babybell_2017_11_03_PTD_2.m,0.99,0.95,0.34,11,56,125,0.82,0.86,0.35,Hard,1.644853627,2.326347874,-0.412463129,2.738811003,2.057316756,-0.956942372
Babybell,Babybell_2017_11_03_PTD_3.m,0.99,0.95,0.28,10,52,94,0.88,0.87,0.4,Easy,1.644853627,2.326347874,-0.582841507,2.909189381,2.227695134,-0.871753183
Babybell,Babybell_2017_11_03_PTD_4.m,0.97,0.85,0.17,13,65,88,0.82,0.86,0.58,A Pure Tone,1.036433389,1.880793608,-0.954165253,2.834958861,1.990598643,-0.463314178
Babybell,Babybell_2017_11_06_PTD_4.m,0.99,0.95,0.31,11,55,124,0.88,0.89,0.31,A Pure Tone,1.644853627,2.326347874,-0.495850347,2.822198221,2.140703974,-0.915248763
Babybell,Babybell_2017_11_06_PTD_5.m,0.98,0.91,0.24,11,56,96,0.84,0.89,0.44,Hard,1.340755034,2.053748911,-0.706302563,2.760051473,2.047057597,-0.673723174
Babybell,Babybell_2017_11_06_PTD_6.m,0.64,0.5,0.21,12,59,81,0.64,0.7,0.28,Easy,0,0.358458793,-0.806421247,1.16488004,0.806421247,0.223981227
Babybell,Babybell_2017_11_07_PTD_1.m,0.91,0.75,0.37,2,11,19,0.89,0.81,0.25,Easy,0.67448975,1.340755034,-0.331853346,1.67260838,1.006343097,-0.504450844
Babybell,Babybell_2017_11_07_PTD_2.m,0.95,0.83,0.26,12,61,107,0.83,0.88,0.37,A Pure Tone,0.954165253,1.644853627,-0.643345405,2.288199032,1.597510659,-0.500754111
Babybell,Babybell_2017_11_07_PTD_3.m,0.99,0.95,0.28,11,56,105,0.82,0.87,0.53,Hard,1.644853627,2.326347874,-0.582841507,2.909189381,2.227695134,-0.871753183
Babybell,Babybell_2017_11_07_PTD_4.m,0.99,0.95,0.2,11,54,83,0.9,0.89,0.44,Easy,1.644853627,2.326347874,-0.841621234,3.167969108,2.486474861,-0.74236332
Babybell,Babybell_2017_11_08_PTD_1.m,0.98,0.96,0.32,12,61,103,0.84,0.81,0.4,Easy,1.750686071,2.053748911,-0.467698799,2.52144771,2.21838487,-0.793025056
Babybell,Babybell_2017_11_08_PTD_2.m,0.99,0.96,0.27,12,58,99,0.91,0.89,0.27,A Pure Tone,1.750686071,2.326347874,-0.612812991,2.939160865,2.363499062,-0.856767442
Babybell,Babybell_2017_11_08_PTD_4.m,0.64,0.67,0.14,12,59,98,0.71,0.74,0.57,Hard,0.439913166,0.358458793,-1.080319341,1.438778134,1.520232506,0.360930274
Babybell,Babybell_2017_11_09_PTD_2.m,0.98,0.95,0.4,11,55,123,0.81,0.83,0.3,Hard,1.644853627,2.053748911,-0.253347103,2.307096014,1.89820073,-0.900200904
Babybell,Babybell_2017_11_09_PTD_4.m,0.98,0.91,0.27,11,54,86,0.9,0.9,0.28,A Pure Tone,1.340755034,2.053748911,-0.612812991,2.666561902,1.953568025,-0.72046796
Babybell,Babybell_2017_11_09_PTD_5.m,0.9,0.83,0.24,12,63,109,0.78,0.8,0.3,Easy,0.954165253,1.281551566,-0.706302563,1.987854128,1.660467816,-0.287624501
Babybell,Babybell_2017_11_10_PTD_1.m,0.7,0.5,0.14,4,23,22,0.71,0.76,0.96,Easy,0,0.524400513,-1.080319341,1.604719854,1.080319341,0.277959414
Babybell,Babybell_2017_11_10_PTD_3.m,0.97,0.93,0.26,7,37,66,0.86,0.85,0.27,Easy,1.475791028,1.880793608,-0.643345405,2.524139014,2.119136434,-0.618724101
Babybell,Babybell_2017_11_10_PTD_4.m,0.99,0.92,0.29,6,35,73,0.89,0.89,0.21,Hard,1.40507156,2.326347874,-0.55338472,2.879732594,1.95845628,-0.886481577
Babybell,Babybell_2017_11_10_PTD_5.m,0.98,0.95,0.24,11,56,86,0.89,0.89,0.26,A Pure Tone,1.644853627,2.053748911,-0.706302563,2.760051473,2.35115619,-0.673723174
Babybell,Babybell_2017_11_13_PTD_1.m,0.96,0.95,0.35,10,53,109,0.86,0.8,0.44,Easy,1.644853627,1.750686071,-0.385320466,2.136006538,2.030174093,-0.682682802
Babybell,Babybell_2017_11_13_PTD_3.m,0.95,0.96,0.3,12,60,107,0.87,0.87,0.49,A Pure Tone,1.750686071,1.644853627,-0.524400513,2.16925414,2.275086584,-0.560226557
Babybell,Babybell_2017_11_13_PTD_4.m,0.94,0.96,0.29,14,67,127,0.85,0.81,0.52,Hard,1.750686071,1.554773595,-0.55338472,2.108158314,2.304070791,-0.500694438
Babybell,Babybell_2017_11_14_PTD_1.m,0.96,0.96,0.39,12,57,149,0.84,0.83,0.44,Easy,1.750686071,1.750686071,-0.279319034,2.030005106,2.030005106,-0.735683518
Babybell,Babybell_2017_11_14_PTD_2.m,0.95,0.96,0.36,12,57,111,0.83,0.76,0.29,Hard,1.750686071,1.644853627,-0.358458793,2.00331242,2.109144865,-0.643197417
Babybell,Babybell_2017_11_14_PTD_4.m,0.95,0.96,0.33,12,56,138,0.88,0.85,0.46,A Pure Tone,1.750686071,1.644853627,-0.439913166,2.084766793,2.190599237,-0.602470231
Babybell,Babybell_2017_11_15_PTD_2.m,0.93,0.78,0.35,9,41,86,0.7,0.81,0.49,Hard,0.772193214,1.475791028,-0.385320466,1.861111495,1.157513681,-0.545235281
Babybell,Babybell_2017_11_15_PTD_3.m,0.9,0.96,0.35,14,72,156,0.87,0.79,0.4,Easy,1.750686071,1.281551566,-0.385320466,1.666872032,2.136006538,-0.44811555
Babybell,Babybell_2017_11_15_PTD_5.m,0.83,0.67,0.29,9,46,85,0.74,0.78,0.7,A Pure Tone,0.439913166,0.954165253,-0.55338472,1.507549973,0.993297885,-0.200390267
Babybell,Babybell_2017_11_20_PTD_1.m,0.99,0.96,0.36,12,56,134,0.9,0.89,0.33,Easy,1.750686071,2.326347874,-0.358458793,2.684806667,2.109144865,-0.98394454
Babybell,Babybell_2017_11_20_PTD_4.m,0.72,0.85,0.37,13,61,169,0.74,0.72,0.4,Hard,1.036433389,0.582841507,-0.331853346,0.914694854,1.368286736,-0.12549408
Babybell,Babybell_2017_11_20_PTD_5.m,0.98,0.95,0.25,10,50,83,0.89,0.88,0.39,A Pure Tone,1.644853627,2.053748911,-0.67448975,2.728238661,2.319343377,-0.68962958
Babybell,Babybell_2017_11_21_PTD_1.m,0.95,0.83,0.3,3,19,40,0.82,0.84,0.46,Easy,0.954165253,1.644853627,-0.524400513,2.16925414,1.478565766,-0.560226557
Babybell,Babybell_2017_11_21_PTD_2.m,0.99,0.96,0.31,12,55,125,0.86,0.87,0.3,Hard,1.750686071,2.326347874,-0.495850347,2.822198221,2.246536419,-0.915248763
Babybell,Babybell_2017_11_21_PTD_3.m,0.99,0.95,0.26,11,55,94,0.93,0.94,0.31,A Pure Tone,1.644853627,2.326347874,-0.643345405,2.969693279,2.288199032,-0.841501234
Babybell,Babybell_2017_11_21_PTD_5.m,0.7,0.8,0.15,15,77,110,0.8,0.74,0.47,Easy,0.841621234,0.524400513,-1.036433389,1.560833902,1.878054623,0.256016438
Babybell,Babybell_2017_11_22_PTD_3.m,0.98,0.95,0.35,11,55,130,0.85,0.84,0.32,Hard,1.644853627,2.053748911,-0.385320466,2.439069377,2.030174093,-0.834214222
Babybell,Babybell_2017_11_22_PTD_4.m,0.99,0.95,0.33,11,56,126,0.89,0.88,0.31,A Pure Tone,1.644853627,2.326347874,-0.439913166,2.76626104,2.084766793,-0.943217354
Babybell,Babybell_2017_11_22_PTD_5.m,0.97,0.92,0.22,12,59,91,0.79,0.85,0.61,Easy,1.40507156,1.880793608,-0.772193214,2.652986822,2.177264774,-0.554300197
Babybell,Babybell_2017_11_27_PTD_1.m,0.95,0.75,0.47,2,11,30,0.83,0.82,0.41,Easy,0.67448975,1.644853627,-0.075269862,1.720123489,0.749759612,-0.784791882
Babybell,Babybell_2017_11_27_PTD_2.m,0.99,0.94,0.46,8,38,113,0.86,0.85,0.18,Hard,1.554773595,2.326347874,-0.100433721,2.426781595,1.655207315,-1.112957077
Babybell,Babybell_2017_11_27_PTD_3.m,0.99,0.96,0.33,13,62,139,0.87,0.87,0.23,A Pure Tone,1.750686071,2.326347874,-0.439913166,2.76626104,2.190599237,-0.943217354
Babybell,Babybell_2017_11_27_PTD_4.m,0.93,0.91,0.25,11,59,97,0.82,0.82,0.32,Easy,1.340755034,1.475791028,-0.67448975,2.150280778,2.015244784,-0.400650639
Babybell,Babybell_2017_11_28_PTD_4.m,0.86,0.85,0.28,13,63,115,0.84,0.83,0.39,Easy,1.036433389,1.080319341,-0.582841507,1.663160848,1.619274897,-0.248738917
Babybell,Babybell_2017_11_28_PTD_5.m,0.75,0.71,0.2,14,67,109,0.79,0.81,0.7,A Pure Tone,0.55338472,0.67448975,-0.841621234,1.516110984,1.395005953,0.083565742
Babybell,Babybell_2017_11_28_PTD_6.m,0.69,0.64,0.3,11,52,115,0.63,0.72,0.74,Hard,0.358458793,0.495850347,-0.524400513,1.02025086,0.882859306,0.014275083
Babybell,Babybell_2017_11_29_PTD_1.m,0.58,0.75,0.51,2,12,72,0.85,0.51,0.22,Easy,0.67448975,0.201893479,0.025068908,0.176824571,0.649420842,-0.113481194
Babybell,Babybell_2017_11_29_PTD_2.m,0.88,0.9,0.4,10,48,132,0.75,0.77,0.43,A Pure Tone,1.281551566,1.174986792,-0.253347103,1.428333895,1.534898669,-0.460819844
Babybell,Babybell_2017_11_29_PTD_3.m,0.68,0.73,0.26,15,76,109,0.75,0.76,0.61,Hard,0.612812991,0.467698799,-0.643345405,1.111044205,1.256158396,0.087823303
Babybell,Babybell_2017_11_29_PTD_5.m,0.52,0.54,0.13,13,65,101,0.7,0.67,0.59,Easy,0.100433721,0.050153583,-1.126391129,1.176544713,1.22682485,0.538118773
Babybell,Babybell_2017_11_30_PTD_1.m,0.97,0.93,0.43,7,37,107,0.83,0.81,0.48,Easy,1.475791028,1.880793608,-0.176374165,2.057167773,1.652165193,-0.852209722
Babybell,Babybell_2017_11_30_PTD_2.m,0.99,0.95,0.27,10,54,90,0.9,0.91,0.35,A Pure Tone,1.644853627,2.326347874,-0.612812991,2.939160865,2.257666618,-0.856767442
Babybell,Babybell_2017_11_30_PTD_3.m,0.99,0.95,0.43,10,53,145,0.82,0.85,0.3,Hard,1.644853627,2.326347874,-0.176374165,2.502722039,1.821227792,-1.074986855
Babybell,Babybell_2017_12_01_PTD_2.m,0.95,0.94,0.42,8,38,111,0.78,0.76,0.39,Hard,1.554773595,1.644853627,-0.201893479,1.846747106,1.756667074,-0.721480074
Babybell,Babybell_2017_12_01_PTD_4.m,0.8,0.8,0.35,10,45,78,0.75,0.74,0.27,Easy,0.841621234,0.841621234,-0.385320466,1.2269417,1.2269417,-0.228150384
Babybell,Babybell_2017_12_01_PTD_5.m,0.85,0.94,0.29,9,41,69,0.85,0.82,0.57,A Pure Tone,1.554773595,1.036433389,-0.55338472,1.589818109,2.108158314,-0.241524335
Babybell,Babybell_2017_12_04_PTD_1.m,0.98,0.88,0.38,4,22,74,0.84,0.82,0.36,Easy,1.174986792,2.053748911,-0.305480788,2.359229699,1.48046758,-0.874134061
Babybell,Babybell_2017_12_04_PTD_3.m,0.99,0.95,0.26,10,52,93,0.89,0.89,0.29,A Pure Tone,1.644853627,2.326347874,-0.643345405,2.969693279,2.288199032,-0.841501234
Babybell,Babybell_2017_12_04_PTD_4.m,0.93,0.91,0.3,11,55,102,0.84,0.84,0.34,Easy,1.340755034,1.475791028,-0.524400513,2.000191541,1.865155546,-0.475695258
Babybell,Babybell_2017_12_04_PTD_5.m,0.6,0.57,0.24,14,68,115,0.68,0.71,0.34,Hard,0.176374165,0.253347103,-0.706302563,0.959649666,0.882676728,0.22647773
Babybell,Babybell_2017_12_05_PTD_1.m,0.96,0.75,0.45,2,13,42,0.79,0.87,0.61,Easy,0.67448975,1.750686071,-0.125661347,1.876347418,0.800151097,-0.812512362
Babybell,Babybell_2017_12_05_PTD_2.m,0.99,0.95,0.28,11,54,96,0.83,0.84,0.43,A Pure Tone,1.644853627,2.326347874,-0.582841507,2.909189381,2.227695134,-0.871753183
Babybell,Babybell_2017_12_05_PTD_4.m,0.99,0.97,0.29,16,77,149,0.85,0.87,0.37,Hard,1.880793608,2.326347874,-0.55338472,2.879732594,2.434178328,-0.886481577
Babybell,Babybell_2017_12_05_PTD_5.m,0.75,0.7,0.19,10,52,74,0.68,0.7,0.47,Easy,0.524400513,0.67448975,-0.877896295,1.552386045,1.402296808,0.101703272
Babybell,Babybell_2017_12_06_PTD_2.m,0.99,0.93,0.43,7,36,125,0.74,0.76,0.41,Hard,1.475791028,2.326347874,-0.176374165,2.502722039,1.652165193,-1.074986855
Babybell,Babybell_2017_12_06_PTD_3.m,0.97,0.94,0.47,8,40,108,0.77,0.8,0.49,Easy,1.554773595,1.880793608,-0.075269862,1.95606347,1.630043457,-0.902761873
Babybell,Babybell_2017_12_06_PTD_5.m,0.95,0.86,0.37,7,38,91,0.72,0.76,0.59,A Pure Tone,1.080319341,1.644853627,-0.331853346,1.976706973,1.412172687,-0.65650014
Babybell,Babybell_2017_12_07_PTD_2.m,0.99,0.95,0.28,11,56,105,0.86,0.88,0.46,Easy,1.644853627,2.326347874,-0.582841507,2.909189381,2.227695134,-0.871753183
Babybell,Babybell_2017_12_07_PTD_4.m,0.95,0.96,0.3,13,63,137,0.86,0.86,0.36,A Pure Tone,1.750686071,1.644853627,-0.524400513,2.16925414,2.275086584,-0.560226557
Babybell,Babybell_2017_12_07_PTD_6.m,0.89,0.97,0.28,16,83,142,0.84,0.83,0.51,Hard,1.880793608,1.22652812,-0.582841507,1.809369627,2.463635115,-0.321843306
Babybell,Babybell_2017_12_08_PTD_1.m,0.89,0.92,0.22,6,28,54,0.9,0.83,0.52,Easy,1.40507156,1.22652812,-0.772193214,1.998721334,2.177264774,-0.227167453
Babybell,Babybell_2017_12_08_PTD_2.m,0.94,0.92,0.35,12,62,127,0.77,0.83,0.57,Hard,1.40507156,1.554773595,-0.385320466,1.940094061,1.790392027,-0.584726564
Babybell,Babybell_2017_12_08_PTD_3.m,0.88,0.96,0.38,12,60,157,0.86,0.74,0.31,Easy,1.750686071,1.174986792,-0.305480788,1.48046758,2.056166859,-0.434753002
Babybell,Babybell_2017_12_08_PTD_4.m,0.91,0.85,0.33,13,66,144,0.79,0.8,0.36,A Pure Tone,1.036433389,1.340755034,-0.439913166,1.780668199,1.476346555,-0.450420934
Babybell,Babybell_2017_12_11_PTD_1.m,0.95,0.88,0.14,4,19,21,0.93,0.9,0.33,Easy,1.174986792,1.644853627,-1.080319341,2.725172968,2.255306133,-0.282267143
Babybell,Babybell_2017_12_11_PTD_3.m,0.99,0.95,0.29,11,55,97,0.89,0.89,0.23,A Pure Tone,1.644853627,2.326347874,-0.55338472,2.879732594,2.198238347,-0.886481577
Babybell,Babybell_2017_12_11_PTD_4.m,0.99,0.96,0.34,12,59,119,0.86,0.87,0.3,Hard,1.750686071,2.326347874,-0.412463129,2.738811003,2.163149201,-0.956942372
Babybell,Babybell_2017_12_11_PTD_5.m,0.99,0.95,0.3,11,53,98,0.84,0.84,0.34,Easy,1.644853627,2.326347874,-0.524400513,2.850748387,2.16925414,-0.900973681
Babybell,Babybell_2017_12_12_PTD_1.m,0.75,0.75,0.21,4,20,24,0.68,0.66,0.6,Easy,0.67448975,0.67448975,-0.806421247,1.480910997,1.480910997,0.065965748
Babybell,Babybell_2017_12_12_PTD_2.m,0.99,0.95,0.27,11,55,98,0.88,0.87,0.31,A Pure Tone,1.644853627,2.326347874,-0.612812991,2.939160865,2.257666618,-0.856767442
Babybell,Babybell_2017_12_12_PTD_3.m,0.97,0.96,0.37,12,60,122,0.87,0.85,0.34,Hard,1.750686071,1.880793608,-0.331853346,2.212646955,2.082539418,-0.774470131
Babybell,Babybell_2017_12_12_PTD_4.m,0.95,0.95,0.28,11,56,118,0.85,0.79,0.31,Easy,1.644853627,1.644853627,-0.582841507,2.227695134,2.227695134,-0.53100606
Babybell,Babybell_2017_12_13_PTD_1.m,0.99,0.95,0.24,10,55,100,0.92,0.92,0.4,Easy,1.644853627,2.326347874,-0.706302563,3.032650437,2.35115619,-0.810022656
Babybell,Babybell_2017_12_13_PTD_2.m,0.99,0.96,0.21,12,62,95,0.91,0.91,0.42,A Pure Tone,1.750686071,2.326347874,-0.806421247,3.132769121,2.557107318,-0.759963314
Babybell,Babybell_2017_12_13_PTD_4.m,0.71,0.75,0.23,8,42,65,0.75,0.71,0.33,Hard,0.67448975,0.55338472,-0.738846849,1.292231569,1.413336599,0.092731065
Babybell,Babybell_2017_12_14_PTD_1.m,0.89,0.75,0.53,2,9,43,0.86,0.74,0.37,Easy,0.67448975,1.22652812,0.075269862,1.151258258,0.599219888,-0.650898991
Babybell,Babybell_2017_12_14_PTD_2.m,0.96,0.9,0.58,5,28,104,0.81,0.8,0.35,Hard,1.281551566,1.750686071,0.201893479,1.548792592,1.079658086,-0.976289775
Babybell,Babybell_2017_12_14_PTD_4.m,0.97,0.94,0.39,8,38,119,0.82,0.83,0.43,A Pure Tone,1.554773595,1.880793608,-0.279319034,2.160112643,1.834092629,-0.800737287
Babybell,Babybell_2017_12_14_PTD_5.m,0.86,0.95,0.36,11,59,143,0.85,0.75,0.38,Easy,1.644853627,1.080319341,-0.358458793,1.438778134,2.00331242,-0.360930274
Babybell,Babybell_2017_12_15_PTD_1.m,0.94,0.75,0.21,2,16,33,0.89,0.77,0.75,Easy,0.67448975,1.554773595,-0.806421247,2.361194842,1.480910997,-0.374176174
Babybell,Babybell_2017_12_15_PTD_3.m,0.99,0.95,0.35,10,52,120,0.83,0.85,0.33,Easy,1.644853627,2.326347874,-0.385320466,2.71166834,2.030174093,-0.970513704
Babybell,Babybell_2017_12_15_PTD_4.m,0.99,0.95,0.39,11,54,140,0.88,0.84,0.21,Hard,1.644853627,2.326347874,-0.279319034,2.605666908,1.924172661,-1.02351442
Babybell,Babybell_2017_12_15_PTD_5.m,0.99,0.95,0.27,11,56,89,0.89,0.88,0.38,A Pure Tone,1.644853627,2.326347874,-0.612812991,2.939160865,2.257666618,-0.856767442
Babybell,Babybell_2017_12_18_PTD_1.m,0.93,0.5,0.45,2,15,31,0.34,0.65,1.3,Easy,0,1.475791028,-0.125661347,1.601452375,0.125661347,-0.675064841
Babybell,Babybell_2017_12_18_PTD_2.m,0.82,0.75,0.39,12,62,134,0.75,0.74,0.26,A Pure Tone,0.67448975,0.915365088,-0.279319034,1.194684122,0.953808785,-0.318023027
Babybell,Babybell_2017_12_18_PTD_4.m,0.68,0.6,0.34,10,50,116,0.65,0.7,0.59,Easy,0.253347103,0.467698799,-0.412463129,0.880161929,0.665810233,-0.027617835
Babybell,Babybell_2017_12_18_PTD_5.m,0.83,0.86,0.36,14,71,132,0.79,0.74,0.55,Hard,1.080319341,0.954165253,-0.358458793,1.312624046,1.438778134,-0.29785323
Babybell,Babybell_2017_12_19_PTD_1.m,0.98,0.96,0.32,12,57,130,0.89,0.87,0.27,Easy,1.750686071,2.053748911,-0.467698799,2.52144771,2.21838487,-0.793025056
Babybell,Babybell_2017_12_19_PTD_2.m,0.98,0.96,0.33,12,59,110,0.86,0.86,0.25,Hard,1.750686071,2.053748911,-0.439913166,2.493662076,2.190599237,-0.806917872
Babybell,Babybell_2017_12_19_PTD_3.m,0.99,0.96,0.27,14,67,111,0.88,0.88,0.36,A Pure Tone,1.750686071,2.326347874,-0.612812991,2.939160865,2.363499062,-0.856767442
Babybell,Babybell_2017_12_20_PTD_1.m,0.82,0.92,0.16,6,28,51,0.93,0.76,0.49,Easy,1.40507156,0.915365088,-0.994457883,1.909822971,2.399529444,0.039546398
Babybell,Babybell_2017_12_20_PTD_2.m,0.9,0.96,0.39,12,60,118,0.84,0.83,0.31,Hard,1.750686071,1.281551566,-0.279319034,1.5608706,2.030005106,-0.501116266
Babybell,Babybell_2017_12_20_PTD_3.m,0.92,0.96,0.36,12,61,142,0.83,0.73,0.27,Easy,1.750686071,1.40507156,-0.358458793,1.763530354,2.109144865,-0.523306384
Babybell,Babybell_2017_12_20_PTD_5.m,0.99,0.96,0.35,12,61,124,0.87,0.87,0.37,A Pure Tone,1.750686071,2.326347874,-0.385320466,2.71166834,2.136006538,-0.970513704
Babybell,Babybell_2017_12_21_PTD_3.m,0.99,0.95,0.3,11,55,115,0.89,0.88,0.32,Hard,1.644853627,2.326347874,-0.524400513,2.850748387,2.16925414,-0.900973681
Babybell,Babybell_2017_12_21_PTD_4.m,0.99,0.92,0.33,13,67,132,0.82,0.84,0.41,A Pure Tone,1.40507156,2.326347874,-0.439913166,2.76626104,1.844984726,-0.943217354
Babybell,Babybell_2017_12_21_PTD_5.m,0.95,0.91,0.26,11,58,103,0.81,0.83,0.47,Easy,1.340755034,1.644853627,-0.643345405,2.288199032,1.984100439,-0.500754111
Babybell,Babybell_2018_01_02_PTD_1.m,0.45,0.42,0.18,12,60,91,0.59,0.65,0.57,Hard,-0.201893479,-0.125661347,-0.915365088,0.789703741,0.713471609,0.520513217
Babybell,Babybell_2018_01_02_PTD_2.m,0.58,0.55,0.27,11,55,92,0.61,0.63,0.42,A Pure Tone,0.125661347,0.201893479,-0.612812991,0.81470647,0.738474338,0.205459756
Babybell,Babybell_2018_01_02_PTD_5.m,0.89,0.88,0.29,8,37,55,0.74,0.78,0.52,Easy,1.174986792,1.22652812,-0.55338472,1.77991284,1.728371512,-0.3365717
Babybell,Babybell_2018_01_03_PTD_1.m,0.95,0.75,0.29,2,10,17,0.96,0.99,0.3,Easy,0.67448975,1.644853627,-0.55338472,2.198238347,1.22787447,-0.545734454
Babybell,Babybell_2018_01_03_PTD_3.m,0.99,0.95,0.41,10,49,140,0.92,0.89,0.2,Hard,1.644853627,2.326347874,-0.227544977,2.553892851,1.872398604,-1.049401449
Babybell,Babybell_2018_01_03_PTD_4.m,0.93,0.92,0.36,12,58,138,0.78,0.77,0.32,Easy,1.40507156,1.475791028,-0.358458793,1.834249821,1.763530354,-0.558666117
Babybell,Babybell_2018_01_03_PTD_5.m,0.99,0.96,0.32,12,59,100,0.81,0.84,0.51,A Pure Tone,1.750686071,2.326347874,-0.467698799,2.794046673,2.21838487,-0.929324537
Babybell,Babybell_2018_01_04_PTD_1.m,0.87,0.75,0.29,12,62,107,0.69,0.76,0.68,A Pure Tone,0.67448975,1.126391129,-0.55338472,1.679775849,1.22787447,-0.286503205
Babybell,Babybell_2018_01_04_PTD_2.m,0.73,0.8,0.21,15,74,116,0.85,0.77,0.54,Easy,0.841621234,0.612812991,-0.806421247,1.419234238,1.648042481,0.096804128
Babybell,Babybell_2018_01_04_PTD_3.m,0.77,0.86,0.27,14,70,114,0.77,0.76,0.54,Hard,1.080319341,0.738846849,-0.612812991,1.35165984,1.693132332,-0.063016929
Babybell,Babybell_2018_01_05_PTD_1.m,0.99,0.95,0.37,10,55,130,0.86,0.85,0.24,Easy,1.644853627,2.326347874,-0.331853346,2.65820122,1.976706973,-0.997247264
Babybell,Babybell_2018_01_05_PTD_2.m,0.92,0.92,0.38,12,60,122,0.78,0.79,0.53,Hard,1.40507156,1.40507156,-0.305480788,1.710552348,1.710552348,-0.549795386
Babybell,Babybell_2018_01_05_PTD_4.m,0.88,0.79,0.19,14,69,102,0.74,0.8,0.81,A Pure Tone,0.806421247,1.174986792,-0.877896295,2.052883087,1.684317542,-0.148545249
Babybell,Babybell_2018_01_08_PTD_1.m,0.88,0.5,0.25,2,16,32,0.52,0.77,0.14,Easy,0,1.174986792,-0.67448975,1.849476542,0.67448975,-0.250248521
Babybell,Babybell_2018_01_08_PTD_2.m,0.95,0.96,0.31,14,65,137,0.89,0.84,0.16,Hard,1.750686071,1.644853627,-0.495850347,2.140703974,2.246536419,-0.57450164
Babybell,Babybell_2018_01_08_PTD_4.m,0.95,0.96,0.25,12,61,109,0.92,0.89,0.23,A Pure Tone,1.750686071,1.644853627,-0.67448975,2.319343377,2.425175821,-0.485181938
